asm_regs_edx,asm_regs_esi,asm_regs_es,asm_regs_fs,asm_regs_ds,asm_regs_ss,asm_regs_gs,asm_regs_cs,asm_regs_ah,asm_regs_al,asm_regs_ax,asm_regs_bh,asm_regs_bl,asm_regs_bx,asm_regs_ch,asm_regs_cl,asm_regs_cx,asm_regs_dh,asm_regs_dl,asm_regs_dx,asm_regs_eax,asm_regs_ebp,asm_regs_ebx,asm_regs_ecx,asm_regs_edi,asm_regs_esp
32,40,0,0,0,1,0,0,7,14,9,11,10,1,9,10,7,4,8,11,24,97,47,44,56,23
130,101,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,401,204,100,171,219,245
437,404,8,0,0,0,0,0,2,14,28,0,6,0,6,51,5,6,7,9,731,459,233,406,218,320
1210,2234,0,0,0,0,0,0,5,218,18,4,34,6,5,144,43,0,24,16,4079,1709,753,1854,1141,816
104,2,13,0,0,0,0,0,1,8,2,0,0,0,0,5,0,0,11,2,246,527,8,49,5,59
120,105,1,0,0,0,0,1,0,3,1,0,1,0,0,3,0,2,1,2,419,202,130,160,237,251
150,85,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,407,200,92,147,224,245
916,188,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1054,540,171,909,179,64
99,87,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,133,147,75,104,229,272
34,32,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,55,49,31,170,154,91
173,1576,0,0,0,0,0,0,0,378,0,0,6,0,5,5,0,1,1,2,2385,1131,864,447,1182,243
456,536,17,0,12,20,1,14,34,162,5,41,31,8,31,60,2,47,25,3,733,153,570,493,478,241
27,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,81,37,257,118,1
1128,1393,0,0,0,0,0,0,0,269,0,0,9,1,3,36,1,0,41,4,3423,564,749,1606,1151,807
932,1811,0,0,0,0,0,0,0,201,8,0,32,0,0,138,24,0,24,7,3260,1353,460,1419,743,361
1883,4388,4,3,3,3,3,3,24,378,97,5,180,10,0,172,53,3,68,16,9105,5726,2404,4384,2864,1924
649,1101,0,0,0,0,0,0,0,142,0,0,5,0,0,4,0,3,0,0,2551,773,620,1220,769,222
243,212,0,0,0,0,0,0,0,84,88,3,26,10,0,76,48,3,30,26,1020,2083,90,584,142,514
94,54,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,182,148,69,81,253,273
1026,1860,0,0,0,0,0,0,0,201,8,0,28,0,0,138,24,0,24,7,3386,1352,447,1528,756,371
171,72,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,296,200,85,141,345,242
1055,1097,8,0,0,0,0,0,14,89,83,0,18,0,18,123,75,0,61,106,2184,1170,509,1503,677,1061
26247,35613,0,0,0,0,0,0,0,124,215,0,101,9,0,221,32,0,76,54,42593,2440,23710,27204,24535,827
474,507,5,0,8,19,0,13,37,150,6,32,37,1,20,41,6,46,20,4,715,132,494,565,436,258
1345,2164,0,0,0,0,0,0,0,156,6,1,83,1,0,192,5,0,103,7,3489,1288,979,2230,1096,803
100,98,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,405,184,96,123,188,224
104,81,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,278,201,88,120,433,242
300,249,4,1,3,10,1,0,20,50,1,29,23,1,14,26,6,18,18,3,430,968,297,305,253,121
87,83,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,129,152,85,102,168,183
168,77,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,772,204,92,137,235,244
1213,2087,0,0,0,0,0,1,5,211,14,4,32,6,5,144,24,1,24,7,3895,1636,689,1759,1022,730
294,263,11,0,0,0,0,0,1,13,5,1,10,11,0,46,16,0,3,6,450,424,145,377,169,58
292,669,14,0,6,4,1,0,15,102,58,9,5,14,9,20,22,19,25,17,1709,1865,438,430,677,286
543,620,0,0,0,0,0,0,0,38,18,0,27,0,0,58,20,0,12,11,891,633,270,730,371,263
116,73,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,119,151,78,128,159,182
1103,8,1,0,3,1,1,0,2,17,6,2,1,0,2,29,2,5,5,2,1198,1542,10,1212,8,96
567,2071,0,0,0,2,0,0,32,237,64,4,22,3,4,126,31,14,39,27,4067,2158,980,1792,1292,509
551,474,85,0,0,0,0,0,417,948,2,304,156,0,82,348,2,129,172,4,2304,910,562,566,301,252
130,115,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,308,201,80,143,320,243
243,972,0,0,0,0,0,0,9,36,41,0,12,0,0,17,9,1,34,9,1616,321,353,536,591,735
116,225,0,0,0,0,0,0,0,17,2,0,18,0,0,3,0,0,2,1,370,163,144,154,149,284
44,23,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,55,48,31,158,161,91
68,37,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,65,85,53,180,201,152
134,83,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,408,183,87,106,208,224
1025,19,1,1,3,4,0,1,2,23,2,6,1,2,4,31,7,6,9,4,1287,1433,12,947,24,98
416,1164,20,0,0,0,0,0,4,85,118,0,1,10,0,43,25,0,40,14,2285,2300,617,816,1098,242
1043,770,0,0,0,0,0,0,37,106,44,0,11,0,4,127,12,5,87,12,2044,700,750,759,552,1913
335,238,8,0,0,0,0,0,2,22,22,0,7,0,0,44,1,0,8,16,507,410,128,352,177,301
125,167,14,0,13,15,0,12,33,109,0,30,27,0,15,46,0,29,26,19,287,109,173,135,88,112
121,55,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,149,144,75,122,178,185
841,747,9,0,0,0,0,0,10,123,128,78,51,3,84,164,135,54,65,125,1941,876,391,1321,481,609
132,93,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,102,152,66,98,246,273
1453,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1256,1022,5,1422,6,62
41,33,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,73,53,25,141,148,91
496,1033,0,0,0,0,0,2,0,127,0,0,3,0,0,4,1,2,0,0,2084,605,520,992,775,152
223,200,15,0,15,15,1,11,28,98,4,33,29,2,33,46,0,26,29,0,392,427,220,221,196,122
26,15,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,111,32,31,31,51,45
366,303,18,0,0,0,0,0,2,27,16,0,13,1,0,58,6,0,2,19,547,431,180,399,193,329
44,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270,81,46,33,118,1
162,982,1,1,1,1,1,1,4,32,3,0,0,0,0,8,2,0,0,2,1940,916,499,552,793,149
310,240,0,0,0,0,0,0,0,9,4,0,6,4,0,54,6,0,3,3,448,427,144,378,176,70
1067,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,886,5,992,5,80
1548,7155,1,1,1,1,1,1,7,404,278,1,80,71,1,103,72,0,50,34,14020,9372,3744,7721,5508,906
123,77,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,151,151,61,113,170,184
889,742,8,0,0,0,0,0,2,164,46,0,13,0,13,209,22,0,118,18,1801,991,341,1372,570,713
23,203,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,243,190,73,101,176,32
387,1743,1,1,1,1,1,1,4,21,34,0,15,10,1,10,34,1,0,15,5433,3126,1024,1235,1848,334
1531,587,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,4398,2545,639,663,483,2465
445,196,7,1,9,19,5,2,37,130,6,44,30,0,50,33,5,16,50,21,1030,1325,201,675,190,430
1475,1724,8,0,0,0,0,0,13,187,108,4,72,20,24,263,91,0,132,110,2653,1189,724,2052,836,1022
29,17,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,128,32,7,35,61,45
1603,1267,0,0,0,0,0,0,37,100,63,0,23,2,4,179,15,5,120,11,2837,1102,1113,1216,1039,2387
762,832,25,0,0,0,0,0,2,232,66,0,19,0,0,96,61,15,48,59,2074,2431,816,988,504,546
192,175,33,2,3,3,2,2,0,34,17,1,2,6,0,34,17,0,32,0,787,1171,158,388,192,186
1234,2236,0,0,0,0,0,3,5,220,18,4,31,6,5,144,43,1,24,16,4070,1705,775,1875,1113,814
275,1066,0,0,0,0,0,0,0,371,0,0,15,0,4,6,1,0,0,1,2040,652,436,520,720,199
352,356,38,6,28,40,7,21,71,246,1,63,65,2,74,92,1,53,77,7,655,570,372,356,347,196
256,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,81,28,50,123,1
1180,3951,0,0,0,0,0,0,0,914,218,0,295,23,0,276,90,0,165,47,7631,4057,1907,3118,2401,699
1474,2399,0,0,0,0,0,4,5,221,18,4,26,6,5,144,41,1,24,16,4406,1696,748,2135,1180,870
267,236,15,0,21,2,1,0,9,126,17,49,20,4,18,32,11,17,64,16,305,121,201,231,195,210
487,3054,0,0,0,0,0,0,3,108,51,0,52,2,0,50,12,0,3,2,5741,3337,1307,2984,1628,847
681,978,5,4,0,2,0,0,20,97,132,10,74,0,0,195,45,10,94,31,1301,723,400,1149,465,317
366,297,0,0,0,0,0,0,0,4,5,0,6,2,0,46,7,0,12,10,481,420,165,397,226,82
684,747,0,0,0,6,0,6,5,74,46,8,15,0,4,104,59,2,43,63,1331,858,311,971,462,285
1989,8883,0,0,0,0,0,0,48,676,209,4,200,53,3,212,95,18,113,63,14465,9799,3281,10214,4647,1709
115,8,11,0,0,0,0,0,0,6,0,2,2,0,1,7,2,1,8,0,98,604,2,244,12,73
932,1811,0,0,0,0,0,0,0,201,8,0,32,0,0,138,25,0,24,7,3262,1353,460,1419,743,361
442,1556,0,0,0,0,0,0,0,77,36,0,18,2,4,70,52,0,6,15,3748,2267,1128,1439,1179,736
1021,9,0,1,2,0,0,0,1,16,2,2,2,0,4,27,7,1,4,2,1273,1424,9,938,13,94
92,86,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,149,150,82,97,243,272
26,42,4,0,1,2,0,0,4,26,1,1,6,0,2,5,0,1,0,3,68,20,61,24,38,10
645,1020,0,0,0,0,0,0,49,73,53,0,25,0,0,71,12,0,42,2,1281,942,381,1226,486,397
27,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,81,38,43,172,1
242,230,23,2,30,27,1,13,39,159,4,55,48,1,44,69,0,34,50,2,513,406,255,270,265,140
108,211,21,0,13,20,1,18,47,166,1,38,38,0,18,58,0,46,42,24,370,144,252,189,111,150
87,64,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,129,148,68,105,179,183
417,310,8,0,0,0,0,0,2,23,22,0,6,0,0,60,2,0,0,5,615,511,164,454,208,302
1847,14819,1,1,1,1,1,1,0,233,1025,0,31,104,3,135,262,2,80,143,23869,14713,6634,11360,12553,1855
115,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,305,199,99,149,342,243
518,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,481,333,5,559,7,52
1631,1568,0,0,0,0,0,0,0,266,0,0,22,0,0,24,4,1,28,4,3610,584,737,2418,1085,584
508,893,0,0,0,0,0,0,1,54,16,0,13,0,0,82,13,0,27,12,1150,814,326,950,414,383
106,77,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,121,152,79,128,220,272
21768,30670,0,0,0,0,1,0,13,1575,387,2,4212,26,1,934,166,0,573,146,66606,22626,11663,64526,17554,72171
1270,4992,0,0,0,0,0,0,9,203,28,0,87,5,3,162,14,6,67,4,10361,4745,3700,3700,3998,1982
127,67,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,110,154,84,115,239,272
162,106,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,326,184,70,152,210,224
554,602,0,0,0,0,0,0,0,55,26,1,20,6,1,91,57,0,36,39,1068,776,288,790,405,234
91,70,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,134,145,63,162,230,273
368,294,0,0,0,0,0,0,0,16,8,0,8,0,0,60,7,0,20,10,496,479,145,431,162,66
1627,4898,3,3,3,3,3,3,35,501,32,3,148,7,0,344,14,11,530,8,9003,4097,2887,3894,3766,2527
1105,8,0,0,3,0,0,1,2,15,6,4,3,0,1,28,2,3,3,4,1206,1541,10,1216,5,97
349,267,0,0,0,0,0,0,4,263,2,2,10,0,1,9,0,0,9,0,322,539,326,364,255,15
136,125,3,1,2,3,1,0,5,27,1,14,6,1,7,1,0,1,2,0,238,560,133,158,123,85
353,288,0,0,0,0,0,0,0,7,2,0,6,0,0,48,2,0,11,8,510,419,139,403,190,59
111,104,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,296,199,90,135,371,243
1107,11,1,0,1,2,0,1,3,18,6,2,3,0,4,31,2,1,4,2,1195,1546,6,1208,12,97
1077,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2897,663,5,1117,5,104
2068,2780,13,0,1,0,0,0,29,316,125,4,104,24,24,368,112,4,252,131,4035,1613,1231,2866,1355,1488
1111,14,3,0,0,2,0,0,2,10,6,2,2,1,0,32,3,5,4,8,1212,1550,18,1218,12,96
44,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,81,37,38,170,1
99,115,0,0,0,0,0,0,1,19,40,0,3,0,0,9,12,0,0,40,339,91,75,101,89,243
126,71,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,404,180,85,161,193,224
236,5,13,0,0,0,0,0,0,10,0,0,2,0,1,5,0,0,6,3,157,564,8,51,8,68
415,695,0,0,0,0,0,0,0,125,92,0,47,0,0,84,19,0,108,43,840,408,234,850,300,245
117,105,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,265,181,101,122,342,263
422,543,0,0,0,0,0,0,0,38,22,0,26,0,0,51,15,0,12,12,794,548,240,665,286,234
302,276,20,0,0,0,0,0,0,10,14,0,6,3,0,50,24,0,3,3,519,481,171,429,163,75
78,64,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,332,148,108,106,159,183
32,32,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,49,50,30,141,158,92
1114,17,1,0,1,1,0,3,1,18,7,7,5,0,2,32,2,5,5,6,1214,1546,13,1213,13,101
133,127,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,392,204,83,152,213,245
110,150,5,2,6,6,0,6,13,77,1,9,7,0,19,20,0,13,10,6,167,54,190,195,161,385
148,91,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,300,198,99,123,336,242
1127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1107,445,5,1130,5,82
302,266,14,2,0,2,0,0,11,37,4,10,17,1,1,63,6,5,11,3,503,428,166,426,170,56
1619,1900,9,0,4,3,0,1,12,228,166,4,89,20,24,294,128,1,173,197,3139,1066,863,2500,996,1030
446,721,0,0,0,0,0,0,0,104,92,0,39,0,0,95,50,0,79,52,898,419,216,863,282,251
41,58,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,71,65,28,92,158,100
115,63,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,121,150,85,124,272,272
473,443,5,0,0,0,0,0,17,82,74,2,2,2,7,59,82,8,65,111,1224,690,189,796,284,290
253,653,0,0,0,0,0,0,0,56,11,0,0,0,0,32,14,0,32,9,719,350,179,525,351,229
807,2513,1,1,1,1,1,1,4,49,48,0,17,19,2,31,41,1,26,13,5352,3939,1767,2666,2237,388
101,169,0,0,0,0,0,0,0,16,2,0,10,0,0,16,0,0,2,0,340,106,128,183,129,299
299,242,8,0,0,0,0,0,2,16,18,0,6,0,0,65,2,0,0,1,526,472,138,387,163,294
18053,20711,0,0,0,0,0,0,0,89,221,0,12,4,0,97,22,0,46,21,25699,2193,20994,24173,17358,785
61,3,0,0,0,0,0,0,0,4,1,2,0,0,0,1,3,0,1,0,108,144,7,79,11,21
763,919,0,0,0,0,0,0,0,73,91,0,46,0,0,167,40,0,94,47,1211,702,330,1097,416,267
126,107,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,157,188,92,121,194,225
117,64,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,136,148,72,81,183,182
843,4970,0,0,0,0,0,0,28,278,100,0,101,39,6,180,81,14,49,17,8415,4527,2489,3965,2968,1283
3834,3028,0,0,0,0,0,0,53,495,54,0,575,0,0,812,3,2,799,0,6835,1197,1543,6561,2152,983
297,419,0,0,0,0,0,2,2,6,2,1,1,4,2,2,0,0,1,2,515,103,462,421,438,845
128,85,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,123,179,114,126,223,225
97,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,184,144,84,78,215,272
139,77,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,114,152,87,101,228,272
1112,30,2,0,2,3,0,0,5,19,8,3,3,0,8,30,2,5,5,5,1211,1546,19,1218,11,101
359,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,1121,396,8,325,10,57
1101,19,1,0,1,4,0,0,4,19,6,3,3,0,3,29,2,3,3,1,1204,1547,16,1207,15,95
570,1041,0,0,0,0,0,0,32,74,36,0,36,0,0,87,10,0,41,2,1238,669,360,1073,470,484
215,523,0,0,0,0,0,0,0,180,0,0,3,0,0,2,2,1,0,0,1326,513,321,419,369,73
120,59,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,136,148,67,155,234,273
2229,5367,2,2,2,2,3,2,29,542,112,4,228,30,0,273,84,3,358,51,10005,5363,2971,4042,2936,1906
164,143,12,3,7,13,0,6,23,97,0,19,19,0,17,39,2,22,24,3,280,395,154,147,146,93
165,124,0,0,3,3,0,2,3,20,0,16,7,0,8,10,0,8,6,0,269,650,165,196,151,88
247,14,23,1,1,1,0,0,2,19,1,0,0,2,3,22,3,3,24,6,99,604,16,132,14,63
140,79,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,301,149,82,61,181,183
457,735,0,0,0,0,0,0,0,81,104,0,39,0,0,103,55,0,81,49,916,407,228,790,301,242
2099,2293,11,0,5,7,0,2,12,332,113,5,84,21,28,459,118,1,255,151,3725,1574,900,2879,1215,1240
979,12,3,0,2,2,0,0,5,16,1,8,3,0,5,23,2,3,6,9,1231,1505,18,1164,13,98
119,95,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,132,147,58,115,228,272
110,927,0,0,0,0,0,0,0,237,0,0,10,0,3,2,5,0,0,1,1525,700,546,307,738,183
335,347,26,4,40,36,2,22,73,200,1,65,60,3,58,86,0,42,54,5,662,591,356,410,314,206
1122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1924,640,5,1143,5,58
945,23,9,1,6,1,0,2,4,18,6,4,2,0,6,26,2,5,10,3,1007,1387,11,1009,33,89
5,5,0,0,0,0,0,1,1,5,1,1,1,0,2,0,0,2,1,2,17,6,4,5,1,3
122,79,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,139,153,65,136,210,273
375,391,0,0,0,0,0,0,15,113,16,0,38,0,0,87,2,2,84,0,794,306,253,678,214,168
1318,952,0,0,0,0,0,0,37,81,50,0,11,1,4,115,15,5,101,12,2304,953,910,828,709,2012
1105,20,5,0,2,2,1,0,6,19,6,8,4,0,5,27,2,0,4,3,1201,1544,13,1211,13,99
284,49,37,0,2,0,0,1,2,36,3,7,2,0,2,30,0,0,29,4,212,759,37,203,27,87
17,40,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,114,33,18,34,42,44
1085,847,0,0,0,0,0,0,37,96,50,0,41,0,4,125,9,5,88,11,2349,924,904,903,543,1895
119,78,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,124,151,51,131,216,271
93,78,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,123,149,61,164,285,199
485,590,0,0,0,0,0,0,0,32,40,0,26,6,0,64,46,0,19,33,799,595,259,715,295,237
274,1317,0,0,0,0,0,0,1,430,0,1,5,0,3,2,4,2,3,4,2362,960,662,577,974,232
929,1816,0,0,0,0,0,1,0,201,8,0,30,0,0,138,24,0,24,7,3253,1352,453,1403,743,344
153,105,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,388,188,80,177,183,224
8636,39467,0,1,0,0,1,5,22,862,1092,2,632,134,47,399,390,0,81,194,72870,36198,16493,15843,23340,18128
5161,8941,3,3,3,3,3,3,34,1688,197,3,383,36,1,713,96,10,462,51,33209,9317,4515,8996,4495,9429
1187,1261,0,0,0,0,0,0,0,221,0,0,8,0,0,34,1,1,26,0,3500,449,605,1763,860,601
1079,295,1,0,2,5,0,5,4,56,81,0,15,3,3,37,23,7,21,30,1583,1537,315,1232,396,262
4785,3579,0,0,0,0,0,0,22,786,211,26,343,23,25,187,62,0,488,63,11124,5286,4913,3272,2126,1813
7,28,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,62,29,14,9,16,13
730,19,0,0,1,0,0,1,17,24,2,11,7,1,7,29,3,3,7,10,963,1241,20,923,27,94
21972,15339,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,33088,6078,18263,22940,16757,301
20219,24405,0,0,0,0,0,0,128,1181,34,103,475,3,140,1665,39,234,1353,14,44712,17063,18759,22264,22797,35564
114,114,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,361,183,94,128,208,225
112,82,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,278,153,74,123,157,182
1688,4511,3,3,3,3,3,3,31,485,26,3,131,4,0,247,30,7,105,14,8003,3861,2017,4018,2779,2243
114,99,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,399,179,103,98,205,224
100,187,0,0,0,0,0,0,0,16,2,0,25,0,0,4,0,0,2,1,337,152,150,147,135,261
1142,4547,0,0,0,0,0,0,46,407,65,4,137,16,6,255,17,17,201,13,7799,3221,1870,4626,2762,2968
45,26,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,43,53,24,169,156,92
1191,2195,0,0,0,0,0,1,5,217,18,4,28,6,5,145,40,0,24,16,4027,1702,772,1808,1120,780
88,39,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,315,150,78,105,206,183
27737,40583,1,1,1,1,1,2,40,6956,568,5,2394,38,12,1305,362,0,960,210,86946,14780,13829,63308,20799,53734
34,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,81,21,40,113,1
13326,10623,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,18940,6078,15119,15080,15185,301
302,54,2,0,1,0,0,0,3,41,6,5,1,0,11,15,0,3,2,6,597,989,75,534,32,262
428,750,0,0,0,0,0,0,0,80,100,0,35,0,0,102,46,0,89,36,854,271,218,768,285,246
281,253,2,0,0,0,0,0,1,17,5,0,7,1,0,49,1,0,6,2,448,407,133,331,196,67
122,81,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,153,151,52,93,164,182
3505,6590,1,1,1,1,1,1,154,200,236,6,106,44,5,146,76,1,69,26,13401,12601,3568,7409,5170,2837
117,74,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,108,116,60,86,125,144
1108,12,2,0,1,1,1,0,4,18,6,4,3,0,5,30,2,5,6,5,1201,1545,17,1213,15,98
686,4129,0,0,0,0,0,0,0,152,23,0,73,5,0,58,1,1,41,2,8492,4396,3082,2687,3235,1356
1836,1868,8,0,0,0,0,0,11,228,93,4,84,20,23,310,88,0,181,113,3163,1311,749,2481,995,1028
1102,15,2,1,3,3,1,2,1,17,6,5,3,1,3,28,3,0,5,5,1201,1541,14,1209,8,100
607,597,8,0,0,0,0,0,2,68,51,0,9,0,0,97,48,0,34,45,1245,862,281,890,469,491
2747,7258,2,2,2,2,2,2,28,438,160,5,132,19,0,216,95,3,189,56,11575,7569,2683,5741,4789,1429
1103,13,5,0,2,1,1,0,2,16,8,2,4,0,3,29,3,4,1,4,1206,1552,15,1218,17,102
289,269,8,0,0,0,0,0,2,40,24,0,9,0,0,60,7,0,3,2,554,475,138,375,168,290
4562,12,0,0,0,0,0,0,0,116,30,0,0,0,0,29,27,0,19,18,7271,13557,10,5455,15,1714
46,11,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,118,35,31,40,40,45
1604,1734,8,0,0,0,0,0,11,131,105,4,82,20,23,242,100,0,87,109,2832,1240,734,2122,876,961
44583,34850,0,0,0,0,0,0,0,124,215,0,101,9,0,221,32,0,76,54,34191,2443,31350,37900,26064,827
28,52,4,0,3,2,0,3,9,34,1,7,5,0,9,12,0,8,9,9,79,32,44,42,27,42
36179,43254,0,0,0,0,0,0,0,124,215,0,101,9,0,221,32,0,76,54,41067,2443,25238,32552,31412,827
990,724,0,0,0,0,0,0,37,85,48,0,11,0,4,115,9,5,84,11,2061,799,724,675,503,1762
1168,2048,0,0,0,0,0,0,0,201,8,0,32,0,0,138,24,0,24,7,3539,1353,472,1645,833,405
528,2,0,0,0,0,0,0,0,21,0,0,0,0,0,12,6,0,1,6,644,2057,3,718,2,204
387,1452,0,0,0,0,0,0,0,96,31,0,14,1,4,95,52,0,20,6,3485,2103,1119,1259,1223,643
16426,21371,0,0,0,0,0,0,0,74,193,0,8,0,0,93,7,0,41,9,20886,1929,17866,16387,19576,778
76,39,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,83,85,45,162,199,151
24,24,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,58,54,37,141,163,91
40,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,93,81,43,190,194,152
712,16,1,2,4,2,0,2,11,15,1,10,4,0,1,23,3,4,6,8,949,1229,23,910,14,93
1110,12,2,0,1,2,0,1,1,24,6,4,3,0,2,27,2,4,4,9,1201,1551,6,1214,20,102
141,80,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,143,145,76,207,332,223
84,99,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,90,148,93,97,273,272
345,295,0,0,1,0,0,0,4,21,2,0,3,0,0,0,0,0,1,0,321,568,363,325,277,15
35648,27713,0,0,0,0,0,0,0,319,201,0,12,0,0,164,26,0,21,13,33227,9101,24096,33355,29995,628
30,31,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,65,52,28,146,150,91
21186,27129,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,34660,6078,19835,25298,25403,301
1286,3192,0,0,0,0,0,0,40,386,20,13,111,3,5,405,17,17,251,10,6117,2046,1285,3752,2045,2790
139,168,0,0,0,0,0,0,0,32,1,1,6,1,0,21,1,0,11,0,255,92,65,192,100,96
163,100,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,146,186,81,107,191,224
525,624,0,0,0,0,0,0,0,35,17,0,23,0,0,55,28,0,13,17,880,719,254,706,350,244
63,35,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,62,67,31,102,144,98
503,1163,0,0,0,0,0,0,0,149,0,0,0,0,0,3,0,2,1,0,2228,771,675,988,962,180
